route_id,stop_sequence,stop_name,lat,lon,stop_id
2, 1, Terminal 28 - West Lot, 34.033504, -118.265139, 14915
2, 2, Broadway / Venice, 34.033969, -118.263539, 4756
2, 3, Broadway / Pico, 34.036907, -118.261152, 4819
2, 4, Broadway / 12th, 34.037961, -118.260255, 15598
2, 5, Broadway / Olympic, 34.041494, -118.256654, 4818
2, 6, Broadway / 8th, 34.043042, -118.255203, 1248
2, 7, Broadway / 7th, 34.045509, -118.252927, 16947
2, 8, Broadway / 5th, 34.048187, -118.250466, 4787
2, 9, Broadway / 3rd, 34.0511, -118.247714, 13227
2, 10, Broadway / 1st, 34.053969, -118.244999, 4767
2, 11, Broadway / Arcadia, 34.056942, -118.242212, 11900
2, 12, Cesar E Chavez / Broadway, 34.058812, -118.240401, 9221
2, 13, Cesar E Chavez / Grand, 34.060901, -118.24398, 16927
2, 14, Sunset / Figueroa, 34.062943, -118.246409, 16329
2, 15, Sunset / Beaudry, 34.06515, -118.248988, 16319
2, 16, Sunset / Marion, 34.068088, -118.249987, 16314
2, 17, Sunset / Vin Scully - Dodger Stadium, 34.072623, -118.250922, 2422
2, 18, Sunset / Douglas, 34.07413, -118.251735, 16302
2, 19, Sunset / Portia, 34.075518, -118.254144, 14764
2, 20, Sunset / Echo Park, 34.077066, -118.257708, 16304
2, 21, Sunset / Park, 34.078077, -118.261545, 16351
2, 22, Sunset / Alvarado, 34.077802, -118.263146, 16318
2, 23, Sunset / Rosemont, 34.078155, -118.266116, 16353
2, 24, Sunset / Coronado, 34.079526, -118.268749, 16323
2, 25, Sunset / Benton, 34.08049, -118.270132, 16320
2, 26, Sunset / Silver Lake, 34.083148, -118.273285, 8591
2, 27, Sunset / Descanso, 34.085325, -118.27461, 16301
2, 28, Sunset / Micheltorena, 34.087806, -118.275797, 16315
2, 29, Sunset / Maltman, 34.08965, -118.276685, 16313
2, 30, Sunset / Lucile, 34.090979, -118.278555, 16312
2, 31, Sunset / Hyperion, 34.092103, -118.279844, 16309
2, 32, Sunset / Bates, 34.09463, -118.282574, 16291
2, 33, Sunset / Fountain, 34.096107, -118.284208, 16305
2, 34, Sunset / Virgil, 34.098294, -118.287736, 16345
2, 35, Sunset / Vermont, 34.098288, -118.291492, 16350
2, 36, Sunset / Edgemont, 34.09827, -118.296463, 16327
2, 37, Sunset / Alexandria, 34.098261, -118.298154, 16317
2, 38, Sunset / Normandie, 34.098255, -118.300347, 16338
2, 39, Sunset / Kingsley, 34.09825, -118.303399, 16335
2, 40, Sunset / Western, 34.098235, -118.309566, 16346
2, 41, Sunset / Wilton, 34.098222, -118.313431, 16348
2, 42, Sunset / Bronson, 34.098183, -118.317811, 16321
2, 43, Sunset / Gower, 34.098161, -118.322138, 14791
2, 44, Sunset / Vine, 34.098142, -118.326983, 14807
2, 45, Sunset / Ivar, 34.098138, -118.328575, 16310
2, 46, Sunset / Wilcox, 34.098129, -118.330844, 16368
2, 47, Sunset / Cherokee, 34.09812, -118.335115, 16322
2, 48, Sunset / Highland, 34.098116, -118.338484, 16332
2, 49, Sunset / Orange, 34.098111, -118.34121, 16339
2, 50, Sunset / La Brea, 34.098117, -118.343951, 16336
2, 51, Sunset / Poinsettia, 34.098134, -118.348496, 16340
2, 52, Sunset / Martel, 34.098141, -118.34987, 16337
2, 53, Sunset / Gardner, 34.098161, -118.352665, 16330
2, 54, Sunset / Stanley, 34.098187, -118.355938, 16342
2, 55, Sunset / Fairfax, 34.09818, -118.361868, 11989
2, 56, Sunset / Crescent Heights, 34.098139, -118.365481, 16324
2, 57, Sunset / Sweetzer, 34.096477, -118.370828, 16343
2, 58, Sunset / Kings, 34.095424, -118.37259, 16334
2, 59, Sunset / Miller, 34.094243, -118.376839, 14756
2, 60, Sunset / Sunset Plaza, 34.092542, -118.379524, 16364
2, 61, Sunset / Horn, 34.090915, -118.383225, 16308
2, 62, Sunset / Clark, 34.090771, -118.385368, 16300
2, 63, Sunset / Hammond, 34.090764, -118.387459, 16307
2, 64, Sunset / Doheny Drive, 34.090754, -118.389579, 16326
2, 65, Sunset / Doheny, 34.09042, -118.392669, 8008
2, 66, Sunset / Alta, 34.088768, -118.395449, 14785
2, 67, Sunset / Hillcrest, 34.087726, -118.39802, 14792
2, 68, Sunset / Maple, 34.086757, -118.402048, 14793
2, 69, Sunset / Foothill, 34.086515, -118.406109, 6420
2, 70, Sunset / Alpine, 34.085459, -118.407947, 14784
2, 71, Sunset / Rexford, 34.083316, -118.410133, 14794
2, 72, Sunset / Beverly, 34.081932, -118.411754, 14788
2, 73, Sunset / Canon, 34.080319, -118.414068, 14795
2, 74, Sunset / Bedford, 34.078699, -118.416939, 14786
2, 75, Sunset / Whittier, 34.077375, -118.419872, 14808
2, 76, Sunset / Copley, 34.077844, -118.421812, 14777
2, 77, Sunset / Ladera, 34.079841, -118.422721, 14757
2, 78, Sunset / Carolwood, 34.080996, -118.42555, 14804
2, 79, Sunset / Charing Cross, 34.07965, -118.430018, 14776
2, 80, Sunset / Mapleton, 34.082719, -118.432511, 14805
2, 81, Sunset / Beverly Glen, 34.082759, -118.434522, 14789
2, 82, Sunset / Bel Air, 34.081239, -118.4353, 6400
2, 83, Hilgard / Sunset, 34.078001, -118.439296, 10977
2, 84, Hilgard / Wyton, 34.074189, -118.43808, 10988
2, 85, Hilgard / Westholme, 34.069373, -118.439112, 10985
2, 86, Hilgard / Manning, 34.066924, -118.439535, 10979
2, 87, Le Conte / Hilgard, 34.064136, -118.441422, 2937
2, 88, Le Conte / Tiverton, 34.063793, -118.442754, 11429
2, 89, Le Conte / Westwood, 34.063765, -118.445105, 11433
2, 90, Le Conte / Gayley, 34.063718, -118.448046, 11427
2, 91, Gayley / Landfair, 34.065495, -118.44766, 10726
2, 92, Gayley / Strathmore, 34.068823, -118.449038, 10728
2, 93, Gayley / Landfair, 34.070676, -118.453159, 10727
2, 94, Gayley / Veteran, 34.070478, -118.454809, 10729
2, 95, Montana / Bentley, 34.069155, -118.459421, 11768
2, 96, Montana / Sepulveda, 34.067461, -118.461122, 11769
2, 97, Sepulveda / Homedale, 34.069709, -118.463298, 13931
2, 98, Sepulveda / Sepulveda Way, 34.073402, -118.466277, 14796
2, 99, Church / Sepulveda, 34.075131, -118.468928, 9268
2, 100, Church / 405 Fwy Off-Ramp, 34.073338, -118.468538, 9269
4, 1, Terminal 28 - West Lot, 34.033504, -118.265139, 14915
4, 2, Broadway / Venice, 34.033969, -118.263539, 4756
4, 3, Broadway / Pico, 34.036907, -118.261152, 4819
4, 4, Broadway / 12th, 34.037961, -118.260255, 15598
4, 5, Broadway / Olympic, 34.041494, -118.256654, 4818
4, 6, Broadway / 8th, 34.043042, -118.255203, 1248
4, 7, Broadway / 7th, 34.045509, -118.252927, 16947
4, 8, Broadway / 5th, 34.048187, -118.250466, 4787
4, 9, Broadway / 3rd, 34.0511, -118.247714, 13227
4, 10, Broadway / 1st, 34.053969, -118.244999, 4767
4, 11, Temple / Hill, 34.056449, -118.244214, 136
4, 12, Temple / Grand, 34.058058, -118.246117, 8097
4, 13, Cesar E Chavez / Grand, 34.060901, -118.24398, 16927
4, 14, Sunset / Figueroa, 34.062943, -118.246409, 16329
4, 15, Sunset / Beaudry, 34.06515, -118.248988, 16319
4, 16, Sunset / Marion, 34.068088, -118.249987, 16314
4, 17, Sunset / Vin Scully - Dodger Stadium, 34.072623, -118.250922, 2422
4, 18, Sunset / Douglas, 34.07413, -118.251735, 16302
4, 19, Sunset / Portia, 34.075518, -118.254144, 14764
4, 20, Sunset / Echo Park, 34.077066, -118.257708, 16304
4, 21, Sunset / Park, 34.078077, -118.261545, 16351
4, 22, Sunset / Alvarado, 34.077802, -118.263146, 16318
4, 23, Sunset / Rosemont, 34.078155, -118.266116, 16353
4, 24, Sunset / Coronado, 34.079526, -118.268749, 16323
4, 25, Sunset / Benton, 34.08049, -118.270132, 16320
4, 26, Sunset / Silver Lake, 34.083148, -118.273285, 8591
4, 27, Sunset / Descanso, 34.085325, -118.27461, 16301
4, 28, Sunset / Micheltorena, 34.087806, -118.275797, 16315
4, 29, Sunset / Maltman, 34.08965, -118.276685, 16313
4, 30, Sunset / Lucile, 34.090979, -118.278555, 16312
4, 31, Sunset / Hyperion, 34.092103, -118.279844, 16309
4, 32, Santa Monica / Hoover, 34.090995, -118.284425, 14399
4, 33, Santa Monica / Virgil, 34.090996, -118.286502, 14414
4, 34, Santa Monica / Madison, 34.091001, -118.289121, 14405
4, 35, Santa Monica / Vermont, 34.090999, -118.291945, 14349
4, 36, Santa Monica / Edgemont, 34.09099, -118.295892, 14390
4, 37, Santa Monica / Alexandria, 34.09097, -118.298214, 14380
4, 38, Santa Monica / Normandie, 34.090955, -118.301091, 8598
4, 39, Santa Monica / Hobart, 34.09093, -118.304446, 14398
4, 40, Santa Monica / Western, 34.090912, -118.309493, 6056
4, 41, Santa Monica / Wilton, 34.090894, -118.313393, 14416
4, 42, Santa Monica / Van Ness, 34.090889, -118.316059, 14412
4, 43, Santa Monica / Bronson, 34.090888, -118.31776, 878
4, 44, Santa Monica / Gower, 34.090879, -118.322096, 14395
4, 45, Santa Monica / Vine, 34.090871, -118.326955, 14432
4, 46, Santa Monica / Wilcox, 34.090866, -118.330816, 14440
4, 47, Santa Monica / Las Palmas, 34.090857, -118.33611, 14404
4, 48, Santa Monica / Highland, 34.090855, -118.338921, 6018
4, 49, Santa Monica / Orange, 34.090848, -118.341444, 14407
4, 50, Santa Monica / La Brea, 34.090853, -118.344572, 14401
4, 51, Santa Monica / Formosa, 34.090861, -118.346557, 14375
4, 52, Santa Monica / Fuller, 34.090891, -118.350405, 14392
4, 53, Santa Monica / Gardner, 34.090909, -118.353566, 14393
4, 54, Santa Monica / Curson, 34.090923, -118.355313, 14388
4, 55, Santa Monica / Genesee, 34.090953, -118.358355, 6016
4, 56, Santa Monica / Fairfax, 34.090961, -118.361222, 14391
4, 57, Santa Monica / Crescent Heights, 34.090908, -118.365753, 14387
4, 58, Santa Monica / La Jolla, 34.090883, -118.367874, 14402
4, 59, Santa Monica / Sweetzer, 34.090844, -118.370618, 14411
4, 60, Santa Monica / Kings, 34.090813, -118.37288, 14400
4, 61, Santa Monica / La Cienega, 34.089882, -118.376044, 16240
4, 62, Santa Monica / Westbourne, 34.087732, -118.380047, 14435
4, 63, Santa Monica / Hancock, 34.086698, -118.381842, 14418
4, 64, Santa Monica / San Vicente, 34.084954, -118.384397, 6045
4, 65, Santa Monica / La Peer, 34.083377, -118.386711, 14403
4, 66, Santa Monica / Doheny, 34.081431, -118.389579, 14389
4, 67, Santa Monica / Alta, 34.079614, -118.392354, 14381
4, 68, Santa Monica / Palm, 34.07743, -118.395534, 14408
4, 69, Santa Monica / Rexford, 34.073697, -118.400965, 14409
4, 70, Santa Monica / Canon, 34.072617, -118.402531, 1296
4, 71, Santa Monica / Camden, 34.070466, -118.405678, 14384
4, 72, Santa Monica / Roxbury, 34.069085, -118.407682, 14410
4, 73, Santa Monica / Wilshire, 34.066771, -118.411082, 1297
4, 74, Santa Monica / Century Park East, 34.063032, -118.416475, 14367
4, 75, Santa Monica / Avenue Of The Stars, 34.061214, -118.4192, 14363
4, 76, Santa Monica / Century Park West, 34.059248, -118.421937, 14433
4, 77, Santa Monica / Beverly Glen, 34.057411, -118.424648, 14422
4, 78, Santa Monica / Thayer, 34.055801, -118.426931, 14429
4, 79, Santa Monica / Westholme, 34.053815, -118.429945, 14437
4, 80, Santa Monica / Overland, 34.051351, -118.433603, 14417
4, 81, Santa Monica / Westwood, 34.049871, -118.437834, 14438
4, 82, Santa Monica / Veteran, 34.049047, -118.440788, 14430
4, 83, Santa Monica / Sepulveda, 34.047614, -118.444893, 14431
4, 84, Santa Monica / Sawtelle, 34.046672, -118.448315, 14427
4, 85, Santa Monica / Corinth, 34.046349, -118.449459, 14369
4, 86, Santa Monica / Federal, 34.04486, -118.453924, 14374
4, 87, Santa Monica / Barrington, 34.04371, -118.456528, 14421
4, 88, Santa Monica / Westgate, 34.042562, -118.459113, 14425
4, 89, Santa Monica / Brockton, 34.041653, -118.461191, 14365
4, 90, Santa Monica / Bundy, 34.040841, -118.463088, 14423
4, 91, Santa Monica / Wellesley, 34.039779, -118.465423, 14434
4, 92, Santa Monica / Centinela, 34.038612, -118.467971, 14366
4, 93, Santa Monica / Berkeley, 34.037315, -118.469568, 14364
4, 94, Santa Monica / Yale, 34.035489, -118.471838, 14444
4, 95, Santa Monica / 26th, 34.033512, -118.474299, 14359
4, 96, Santa Monica / Cloverfield, 34.03135, -118.47698, 14351
4, 97, Santa Monica / 21st, 34.030287, -118.478284, 14358
4, 98, Santa Monica / 20th, 34.028594, -118.480357, 14357
4, 99, Santa Monica / 17th, 34.026172, -118.483373, 1091
4, 100, Santa Monica / 14th, 34.024295, -118.485689, 14354
4, 101, Santa Monica / 11th, 34.021707, -118.488878, 14352
4, 102, Santa Monica / Lincoln, 34.019716, -118.491338, 14379
4, 103, Broadway / 4th, 34.014938, -118.493901, 5969
4, 104, Broadway / Ocean, 34.012952, -118.4964, 14361
4, 105, Ocean / Santa Monica, 34.014043, -118.49773, 4096
4, 106, Ocean / Arizona, 34.015828, -118.499866, 4098
10, 1, Santa Monica / Larrabee, 34.08555, -118.382775, 6000
10, 2, San Vicente / Melrose, 34.082049, -118.383647, 2192
10, 3, Melrose / Huntley, 34.081861, -118.380525, 3206
10, 4, Melrose / La Cienega, 34.081832, -118.376678, 3216
10, 5, Melrose / Orlando, 34.083279, -118.373421, 3224
10, 6, Melrose / Harper, 34.083583, -118.369225, 3211
10, 7, Melrose / Crescent Heights, 34.083634, -118.366042, 3209
10, 8, Melrose / Fairfax, 34.083698, -118.361111, 17013
10, 9, Melrose / Ogden, 34.083667, -118.359622, 3222
10, 10, Melrose / Spaulding, 34.083618, -118.357531, 3226
10, 11, Melrose / Gardner, 34.083526, -118.353389, 3210
10, 12, Melrose / Martel, 34.08348, -118.351275, 3220
10, 13, Melrose / Poinsettia, 34.083427, -118.348812, 3225
10, 14, Melrose / La Brea, 34.083327, -118.344214, 3215
10, 15, Melrose / Orange, 34.083331, -118.34176, 3223
10, 16, Melrose / Highland, 34.083344, -118.338243, 3213
10, 17, Melrose / June, 34.08336, -118.334333, 3214
10, 18, Melrose / Wilcox, 34.083347, -118.331133, 3233
10, 19, Melrose / Cahuenga, 34.083356, -118.328946, 3208
10, 20, Melrose / Arden, 34.083366, -118.326189, 3202
10, 21, Melrose / Larchmont, 34.08337, -118.323828, 3217
10, 22, Melrose / Windsor, 34.083381, -118.319709, 3232
10, 23, Melrose / Bronson, 34.083385, -118.318071, 3207
10, 24, Melrose / Van Ness, 34.083385, -118.315888, 3227
10, 25, Melrose / Wilton, 34.083391, -118.313676, 3231
10, 26, Melrose / Western, 34.0834, -118.309297, 3230
10, 27, Melrose / Harvard, 34.083422, -118.304756, 3212
10, 28, Melrose / Normandie, 34.083441, -118.300611, 3221
10, 29, Melrose / Alexandria, 34.083446, -118.29755, 11689
10, 30, Melrose / Heliotrope, 34.083462, -118.295466, 3205
10, 31, Melrose / Vermont, 34.083476, -118.291873, 3228
10, 32, Melrose / Madison, 34.083479, -118.289363, 3219
10, 33, Melrose / Virgil, 34.083474, -118.286992, 3229
10, 34, Clinton / Virgil, 34.081705, -118.28648, 24251
10, 35, Clinton / Hoover, 34.081702, -118.284611, 730
10, 36, Hoover / Bellevue, 34.080836, -118.284552, 3632
10, 37, Hoover / Plata, 34.078869, -118.284539, 2523
10, 38, Temple / Hoover, 34.076323, -118.283787, 24249
10, 39, Temple / Robinson, 34.075443, -118.281852, 8106
10, 40, Temple / Vendome, 34.074825, -118.28046, 8103
10, 41, Temple / Occidental, 34.073644, -118.277738, 8099
10, 42, Temple / Rampart, 34.072332, -118.27467, 8100
10, 43, Temple / Carondelet, 34.071825, -118.273122, 8092
10, 44, Temple / Rosemont, 34.071082, -118.270888, 3947
10, 45, Temple / Alvarado, 34.070225, -118.268296, 3946
10, 46, Temple / Bonnie Brae, 34.069371, -118.265711, 8089
10, 47, Temple / Union, 34.068626, -118.263441, 8102
10, 48, Temple / Glendale, 34.067962, -118.260576, 8087
10, 49, Temple / Douglas, 34.067181, -118.256786, 8085
10, 50, Temple / Edgeware, 34.066403, -118.254502, 8086
10, 51, Temple / Boylston, 34.064511, -118.252604, 8090
10, 52, Temple / Beaudry, 34.062889, -118.251276, 16374
10, 53, Temple / Figueroa, 34.059965, -118.248827, 8094
10, 54, Temple / Grand, 34.057114, -118.245438, 3587
10, 55, Hill / Temple, 34.056366, -118.244805, 16381
10, 56, Hill / 1st, 34.053811, -118.247234, 5133
10, 57, Hill / 3rd, 34.051495, -118.249416, 5135
10, 58, Hill / 4th, 34.050438, -118.250406, 13596
10, 59, Hill / 5th, 34.048613, -118.252055, 13597
10, 60, Hill / 6th, 34.047228, -118.253407, 13598
10, 61, Hill / 7th, 34.045763, -118.254769, 2456
10, 62, Hill / 8th, 34.044323, -118.256082, 5142
10, 63, 9th / Broadway, 34.042361, -118.25633, 7439
10, 64, Main / 11th, 34.038921, -118.258445, 13701
10, 65, Main / 12th, 34.037779, -118.259379, 13703
10, 66, Main / Pico, 34.036791, -118.260178, 13716
10, 67, Main / Venice, 34.033801, -118.262598, 11606
10, 68, Main / Washington, 34.03096, -118.264873, 4800003
10, 69, 23rd / Main, 34.02715, -118.266957, 4800004
10, 70, 23rd / Maple, 34.025815, -118.264124, 4800005
10, 71, Maple / Adams, 34.02327, -118.265631, 3154
10, 72, Maple / 28th, 34.021985, -118.266445, 3148
10, 73, Maple / 30th, 34.020477, -118.267408, 3149
10, 74, Maple / Jefferson, 34.017351, -118.269407, 3155
10, 75, Maple / 36th, 34.015009, -118.270944, 3150
10, 76, Maple / 38th, 34.013344, -118.271998, 3151
10, 77, Woodlawn / Martin Luther King Jr, 34.011282, -118.272899, 8499
10, 78, Main / Martin Luther King Jr, 34.010864, -118.274154, 3115
10, 79, Main / 41st, 34.00838, -118.274153, 5260
10, 80, Main / 43rd, 34.005821, -118.274135, 5261
10, 81, Main / Vernon, 34.003978, -118.274129, 5280
10, 82, Main / 46th, 34.001746, -118.274121, 5262
10, 83, Main / 47th, 34.000304, -118.27412, 5263
10, 84, Main / 49th, 33.998482, -118.274111, 5264
10, 85, Main / 51st, 33.99666, -118.274105, 5266
10, 86, Main / 53rd, 33.994385, -118.274094, 5267
10, 87, Main / 54th, 33.993481, -118.274091, 5268
10, 88, Main / 55th, 33.992159, -118.27409, 5269
10, 89, Main / Slauson, 33.988939, -118.274073, 5297
10, 90, Main / 59th, 33.986191, -118.27407, 5270
10, 91, Main / 61st, 33.984386, -118.274071, 5272
10, 92, Gage / Main, 33.982332, -118.273424, 9984
10, 93, Gage / San Pedro, 33.982346, -118.269707, 1453
10, 94, San Pedro / 65th, 33.980763, -118.269662, 5486
10, 95, San Pedro / 67th, 33.978947, -118.269656, 5487
10, 96, San Pedro / 69th, 33.97713, -118.269654, 5488
10, 97, San Pedro / Florence, 33.97486, -118.269653, 5500
10, 98, San Pedro / 76th, 33.971461, -118.269645, 5489
10, 99, San Pedro / 77th, 33.969782, -118.26964, 25260
10, 100, San Pedro / 79th, 33.968024, -118.269634, 5881
10, 101, San Pedro / 82nd, 33.965485, -118.26963, 13882
10, 102, San Pedro / 83rd, 33.963883, -118.269618, 5492
10, 103, San Pedro / Manchester, 33.959846, -118.269651, 1556
10, 104, San Pedro / 88th, 33.956216, -118.269656, 5493
10, 105, San Pedro / 92nd, 33.953018, -118.269662, 5495
10, 106, San Pedro / Colden, 33.948948, -118.269662, 5499
10, 107, San Pedro / Century, 33.945733, -118.269668, 5498
10, 108, San Pedro / 104th, 33.942079, -118.26967, 5473
10, 109, San Pedro / 108th, 33.938028, -118.26966, 5474
10, 110, San Pedro / 109th, 33.936272, -118.269664, 5475
10, 111, San Pedro / 111th, 33.934077, -118.26967, 5476
10, 112, San Pedro / Imperial, 33.931793, -118.269673, 1509
10, 113, San Pedro / 116th, 33.928405, -118.269715, 5477
10, 114, San Pedro / 118th, 33.926616, -118.269692, 5478
10, 115, 120th / San Pedro, 33.92363, -118.269221, 9673
10, 116, Avalon / 120th, 33.923997, -118.265043, 8828
10, 117, Avalon Station, 33.927731, -118.265018, 8818
14, 1, Washington Fairfax Terminal, 34.035276, -118.369075, 16535
14, 2, Washington / Fairfax, 34.034824, -118.369291, 16530
14, 3, Adams / Fairfax, 34.032361, -118.370491, 55
14, 4, Adams / Thurman, 34.032377, -118.368098, 7481
14, 5, Adams / Hauser, 34.032399, -118.362781, 7461
14, 6, Adams / Dunsmuir, 34.032405, -118.359695, 7467
14, 7, Adams / Redondo, 34.032416, -118.356015, 7476
14, 8, Adams / La Brea, 34.032436, -118.351173, 7474
14, 9, Adams / Harcourt, 34.032456, -118.346173, 7471
14, 10, Adams / Buckingham, 34.032474, -118.340734, 15807
14, 11, Adams / Wellington, 34.03248, -118.338575, 7482
14, 12, Adams / Crenshaw, 34.032499, -118.334668, 8213
14, 13, Adams / Montclair, 34.032498, -118.332971, 7464
14, 14, Adams / Edgehill, 34.032515, -118.328832, 7457
14, 15, Adams / 7th, 34.032531, -118.324076, 7451
14, 16, Adams / 4th, 34.032541, -118.321278, 7449
14, 17, Adams / Arlington, 34.032556, -118.317835, 7453
14, 18, Adams / Cimarron, 34.032568, -118.315334, 7456
14, 19, Adams / Saint Andrews, 34.032594, -118.311442, 7477
14, 20, Adams / Western, 34.032608, -118.309205, 7479
14, 21, Adams / La Salle, 34.032624, -118.305112, 7462
14, 22, Adams / Halldale, 34.03263, -118.302944, 7460
14, 23, Adams / Normandie, 34.03264, -118.29999, 7475
14, 24, Adams / Budlong, 34.032655, -118.296121, 7465
14, 25, Adams / Vermont, 34.032672, -118.291204, 56
14, 26, Adams / Magnolia, 34.032661, -118.286632, 7463
14, 27, Adams / Hoover, 34.031489, -118.283741, 7473
14, 28, Adams / Severance, 34.030306, -118.281043, 7480
14, 29, Adams / Chester, 34.029264, -118.278713, 7455
14, 30, Adams / Figueroa, 34.028138, -118.276201, 7468
14, 31, Adams / Grand, 34.026456, -118.272473, 7459
14, 32, Hill / Adams, 34.026021, -118.270557, 16950
14, 33, Olive / 23rd, 34.029003, -118.26895, 5376
14, 34, Olive / Washington, 34.032147, -118.267574, 5389
14, 35, Olive / Venice, 34.035059, -118.265404, 6952
14, 36, Olive / 14th, 34.036427, -118.264293, 5372
14, 37, Olive / Pico, 34.038081, -118.263255, 5388
14, 38, Olive / 11th, 34.04065, -118.260936, 5370
14, 39, Olive / Olympic, 34.042134, -118.259555, 99
14, 40, Olive / 9th, 34.043888, -118.257926, 7446
14, 41, Olive / 8th, 34.045341, -118.25658, 2149
14, 42, Olive / 7th, 34.04728, -118.254754, 9264
14, 43, Olive / 5th, 34.049246, -118.252961, 15715
14, 44, Olive / General Thaddeus Kosciuszko, 34.053042, -118.249358, 4105
14, 45, 1st / Hope, 34.056646, -118.249996, 70500013
14, 46, 1st / Beaudry, 34.059407, -118.254342, 7257
14, 47, Beverly / Belmont, 34.063647, -118.263253, 407
14, 48, Beverly / Union, 34.064629, -118.265436, 428
14, 49, Beverly / Alvarado, 34.066696, -118.270012, 413
14, 50, Beverly / Park View, 34.068263, -118.273609, 9029
14, 51, Beverly / Benton, 34.070078, -118.277796, 415
14, 52, Beverly / Reno, 34.071491, -118.281053, 427
14, 53, Beverly / Hoover, 34.072841, -118.284152, 419
14, 54, Beverly / Virgil, 34.075524, -118.286964, 433
14, 55, Beverly / Vermont, 34.076466, -118.291997, 432
14, 56, Beverly / Kenmore, 34.076441, -118.296389, 420
14, 57, Beverly / Normandie, 34.076421, -118.300229, 425
14, 58, Beverly / Hobart, 34.076396, -118.305879, 404
14, 59, Beverly / Western, 34.076391, -118.308891, 434
14, 60, Beverly / Wilton Pl, 34.076379, -118.313326, 140893
14, 61, Beverly / Van Ness, 34.076376, -118.315545, 140894
14, 62, Beverly / Windsor, 34.076355, -118.319336, 140895
14, 63, Beverly / Larchmont, 34.076354, -118.323883, 140896
14, 64, Beverly / Rossmore, 34.07628, -118.326984, 12340
14, 65, Beverly / June, 34.076323, -118.334526, 140897
14, 66, Beverly / Highland, 34.076317, -118.338403, 140898
14, 67, Beverly / Orange, 34.076316, -118.341672, 140899
14, 68, Beverly / La Brea, 34.076313, -118.343799, 421
14, 69, Beverly / Poinsettia, 34.076296, -118.348881, 140901
14, 70, Beverly / Martel, 34.076287, -118.350922, 140902
14, 71, Beverly / Gardner, 34.076278, -118.353042, 140903
14, 72, Beverly / Genesee, 34.076249, -118.35821, 140906
14, 73, Beverly / Fairfax, 34.076235, -118.361208, 140907
14, 74, Beverly / Crescent Heights, 34.076224, -118.365673, 140908
14, 75, Beverly / Sweetzer, 34.076214, -118.369843, 140909
14, 76, Beverly / Orlando, 34.076202, -118.372977, 140910
14, 77, Beverly / La Cienega, 34.076197, -118.377085, 36588
14, 78, Beverly / San Vicente, 34.076707, -118.379313, 100
14, 79, Beverly / Robertson, 34.077298, -118.383529, 140911
14, 80, Beverly / La Peer, 34.077323, -118.386941, 140912
14, 81, Doheny / Beverly, 34.076915, -118.389845, 3535
14, 82, Burton / Palm, 34.072495, -118.39207, 9123
14, 83, S Santa Monica / Canon, 34.07199, -118.401964, 14373
14, 84, Beverly / Dayton, 34.068243, -118.400443, 3519
14, 85, Beverly / Wilshire, 34.066888, -118.399255, 140916
14, 86, Beverly / Charleville, 34.065143, -118.399233, 13184
14, 87, Beverly / Gregory, 34.062027, -118.399255, 13185
14, 88, Beverwil / Olympic, 34.059498, -118.399259, 9030
14, 89, Pico / Beverwil, 34.0549, -118.398792, 4731
14, 90, Beverly / Pico, 34.05673, -118.396248, 1728
16, 1, Maple Lot, 34.042894, -118.248198, 3161
16, 2, 5th / Wall, 34.044875, -118.245544, 1204
16, 3, 5th / Los Angeles, 34.04625, -118.247677, 8634
16, 4, 5th / Spring, 34.047647, -118.24981, 15693
16, 5, 5th / Hill, 34.049104, -118.252096, 15694
16, 6, 5th / Grand, 34.050463, -118.254137, 15688
16, 7, 5th / Flower, 34.051564, -118.255834, 15690
16, 8, 6th / Saint Paul, 34.05359, -118.260653, 15730
16, 9, 6th / Bixel, 34.054044, -118.261774, 16917
16, 10, Bixel / Maryland, 34.055989, -118.260664, 13192
16, 11, 3rd / Bixel, 34.057785, -118.260009, 15628
16, 12, 3rd / Lucas, 34.058359, -118.261388, 15623
16, 13, 3rd / Witmer, 34.059119, -118.263232, 8625
16, 14, 3rd / Loma, 34.059939, -118.265302, 15621
16, 15, 3rd / Union, 34.060936, -118.267718, 15657
16, 16, 3rd / Bonnie Brae, 34.061945, -118.269964, 15629
16, 17, 3rd / Alvarado, 34.063158, -118.272965, 13114
16, 18, 3rd / Grand View, 34.063949, -118.27446, 15636
16, 19, 3rd / Carondelet, 34.065112, -118.276594, 15631
16, 20, 3rd / Rampart, 34.06627, -118.278648, 15651
16, 21, 3rd / Occidental, 34.067771, -118.281892, 15648
16, 22, 3rd / Hoover, 34.06874, -118.284524, 2265
16, 23, 3rd / Virgil, 34.069117, -118.286599, 15660
16, 24, 3rd / Vermont, 34.069185, -118.29142, 7301
16, 25, 3rd / Catalina, 34.069176, -118.29525, 15632
16, 26, 3rd / Alexandria, 34.069173, -118.297717, 15625
16, 27, 3rd / Normandie, 34.069156, -118.30016, 15646
16, 28, 3rd / Kingsley, 34.069137, -118.303185, 15640
16, 29, 3rd / Hobart, 34.069124, -118.305205, 15638
16, 30, 3rd / Western, 34.069109, -118.308877, 15662
16, 31, 3rd / Saint Andrews, 34.069105, -118.311426, 15655
16, 32, 3rd / Wilton, 34.069097, -118.314527, 15663
16, 33, 3rd / Norton, 34.069094, -118.316941, 15647
16, 34, 3rd / Lorraine, 34.069091, -118.31984, 15622
